#{"t_start": 1754422429.876378, "env_id": "None"}
r,l,t
-0.376979,5,1095.980622
4.16572,5,1096.303298
1.260843,5,1096.531381
2.86736,5,1096.654691
1.121678,5,1096.808516
1.3075,5,1096.952988
0.084631,5,1097.074474
1.36292,5,1097.306341
-0.429511,5,1097.583979
2.628467,5,1097.74829
0.850905,5,1097.953167
1.601049,5,1098.439092
-1.859065,5,1098.68833
1.186237,5,1098.924354
1.394806,5,1099.29259
1.036119,5,1099.410854
3.788321,5,1099.608608
-1.520858,5,1099.957578
-0.16885,5,1100.301757
0.72435,5,1100.695783
1.998489,5,1100.905452
0.94031,5,1100.99507
2.538171,5,1101.175829
-0.325685,5,1101.359583
-0.737465,5,1101.887372
0.22095,5,1102.173162
0.963445,5,1102.42557
1.813273,5,1102.802536
3.962986,5,1103.007089
0.975423,5,1103.393401
1.893264,5,1103.846976
-0.699313,5,1104.00235
0.274756,5,1104.194684
0.46406,5,1104.606147
0.446595,5,1104.832171
1.08843,5,1104.979574
3.755429,5,1105.19531
1.312229,5,1105.447191
4.073272,5,1105.693438
2.736799,5,1105.972376
1.162506,5,1106.154501
1.225313,5,1106.32141
-1.019783,5,1106.563218
0.853741,5,1106.792864
0.737853,5,1107.001796
0.711221,5,1107.203011
-2.863185,5,1107.321684
-3.348423,5,1107.77253
1.693518,5,1107.875451
4.38971,5,1108.117631
-1.790102,5,1108.398277
0.479587,5,1108.791523
-0.698843,5,1109.116548
-0.078743,5,1109.499846
0.867604,5,1109.660374
0.927451,5,1109.915801
-0.140103,5,1110.294612
4.482298,5,1110.615552
1.20359,5,1110.854178
0.866535,5,1111.08071
-1.587245,5,1111.274496
0.263237,5,1111.704634
1.612609,5,1111.977092
0.751044,5,1112.405906
0.748381,5,1112.605794
0.762905,5,1112.808566
1.735922,5,1113.081019
-0.628445,5,1113.416658
1.631906,5,1113.724418
1.562196,5,1114.002367
3.878562,5,1114.244673
3.030775,5,1114.464179
2.186706,5,1115.086641
-1.148691,5,1115.169404
2.787083,5,1115.372025
0.651598,5,1115.61142
0.449446,5,1115.908208
1.159903,5,1116.098887
1.715063,5,1116.490651
-3.989896,5,1116.660256
0.095588,5,1116.8495
-0.889483,5,1117.285951
2.250609,5,1117.460768
-1.867932,5,1117.772156
-1.209943,5,1118.100282
1.408785,5,1118.458094
2.868764,5,1118.669297
1.87134,5,1118.92382
1.507487,5,1119.046562
0.861284,5,1119.343676
0.011243,5,1119.503517
0.847057,5,1119.832003
-0.660176,5,1120.063883
-0.933839,5,1120.248835
2.310243,5,1120.460079
0.086507,5,1120.751945
0.275079,5,1121.045716
-0.072626,5,1121.371566
2.954499,5,1121.779716
1.70261,5,1122.203394
0.481688,5,1122.48942
-3.247086,5,1122.637975
0.816288,5,1123.063628
-0.324522,5,1123.317195
0.766437,5,1123.645044
1.446055,5,1123.781989
1.335728,5,1124.161059
1.264652,5,1124.358491
0.148684,5,1124.564219
1.371416,5,1124.908549
0.187262,5,1125.238157
3.78995,5,1125.509287
-1.930479,5,1125.816483
-0.467006,5,1126.059642
0.158189,5,1126.430468
-1.015631,5,1126.911894
2.015518,5,1127.114482
3.101822,5,1127.343462
0.654865,5,1127.596007
3.231803,5,1127.784929
-0.453801,5,1127.938428
2.162529,5,1128.256893
2.394725,5,1128.680956
-1.326842,5,1128.950529
-1.195337,5,1129.277858
-0.268784,5,1129.656502
0.023869,5,1129.897593
1.274966,5,1130.027089
-2.712138,5,1130.346368
0.541686,5,1130.460757
-0.558817,5,1130.828451
0.944074,5,1130.962037
0.326802,5,1131.088433
0.486479,5,1131.22697
-0.039783,5,1131.47973
3.336438,5,1131.706114
1.316396,5,1131.922419
1.370796,5,1132.109318
-2.806521,5,1132.332781
0.315508,5,1132.573663
0.402387,5,1132.792626
1.176501,5,1132.910525
1.541983,5,1133.104447
1.232393,5,1133.289247
-0.172046,5,1133.48457
2.53769,5,1133.785268
0.337955,5,1134.210693
1.744496,5,1134.52439
-0.646846,5,1134.789657
-0.243909,5,1135.048695
-0.796648,5,1135.199679
-2.084936,5,1135.521128
0.338723,5,1135.724948
3.134007,5,1135.94952
0.608967,5,1136.129361
2.756675,5,1136.498866
0.096499,5,1136.793482
1.975093,5,1136.955025
0.913203,5,1137.164884
1.095217,5,1137.373451
0.626796,5,1137.645872
2.275304,5,1137.831959
0.237135,5,1138.088988
2.79697,5,1138.24713
2.623551,5,1138.411742
0.944738,5,1138.787759
2.455929,5,1138.981903
0.93838,5,1139.325219
-2.604107,5,1139.731564
1.31671,5,1140.032912
-0.513351,5,1140.267011
1.852611,5,1140.402814
-0.657896,5,1140.867035
0.580583,5,1141.118044
1.356571,5,1141.473772
1.23034,5,1141.652069
-0.120463,5,1141.960589
2.121375,5,1142.224936
0.457153,5,1142.459322
2.678931,5,1142.633632
1.881091,5,1142.8534
2.518996,5,1143.087036
-0.809051,5,1143.370157
-0.531831,5,1143.549754
0.102994,5,1143.990793
3.312545,5,1144.185189
2.199764,5,1144.345894
2.707632,5,1144.728485
0.554239,5,1144.910375
