#{"t_start": 1755724186.851286, "env_id": "None"}
r,l,t
1.889436,5,185.15819
1.682284,5,185.362531
1.783449,5,185.577224
3.365369,5,185.814971
2.712914,5,185.99897
0.347022,5,186.235317
1.097878,5,186.513931
-0.105082,5,186.715497
3.147677,5,186.881877
2.820027,5,187.038872
-0.079327,5,187.315782
-0.089214,5,221.064371
1.31748,5,221.225028
2.062488,5,221.358493
-0.81253,5,221.589318
0.340139,5,221.725628
2.685594,5,221.901835
-1.162836,5,222.068134
-0.435881,5,222.251415
4.35955,5,222.498702
-2.153962,5,222.705019
0.133401,5,222.817452
4.078419,5,223.038692
-1.541801,5,223.306784
3.073901,5,223.462112
0.626758,5,223.686932
0.57316,5,223.931248
1.693742,5,224.124244
0.500005,5,224.250892
-0.299612,5,224.32389
-1.167721,5,224.528322
-0.295333,5,224.712239
2.272413,5,225.017769
1.550178,5,225.229672
0.402939,5,225.365663
-0.480832,5,225.563128
-0.209833,5,225.816197
-2.732893,5,225.994473
-3.704417,5,226.137049
0.295738,5,226.27176
-2.234197,5,226.523501
-0.43626,5,226.666748
-3.280434,5,226.865036
-0.773818,5,227.108612
-1.292269,5,227.296407
1.572202,5,227.511661
-0.23485,5,227.629834
1.232503,5,227.75576
2.86382,5,227.961457
2.311951,5,228.200028
-1.530101,5,228.384974
-0.861451,5,228.524995
3.159619,5,228.677895
0.83045,5,228.81842
1.343856,5,229.039725
0.786178,5,229.249579
1.849952,5,229.352063
0.599275,5,229.50418
1.761066,5,229.697166
2.279487,5,229.931566
-1.90701,5,230.163893
0.954795,5,230.388856
0.324483,5,230.602734
-3.470906,5,230.749052
0.799062,5,230.966535
-3.245301,5,231.131743
0.969511,5,231.271493
-0.596959,5,231.407163
2.099282,5,231.650728
0.109286,5,231.867485
0.570934,5,232.065678
0.353548,5,232.257399
-0.402181,5,232.42437
0.972385,5,232.633516
-1.323496,5,232.917756
-0.312833,5,233.063717
-1.267686,5,233.157988
0.770548,5,233.286663
-1.455605,5,233.458608
0.152666,5,233.591967
-1.662317,5,233.802918
0.352816,5,233.96202
-1.814897,5,234.121164
1.395034,5,234.311567
1.931972,5,234.534401
-0.876809,5,234.667851
1.751672,5,234.82287
-0.240355,5,234.982574
0.60158,5,235.231843
-0.429356,5,235.38999
1.06431,5,235.571173
-0.802284,5,235.760163
2.837662,5,235.978752
2.917582,5,236.161968
1.109998,5,236.287929
0.199995,5,236.499082
2.46485,5,236.698419
0.974476,5,236.904061
-5.039058,5,237.182546
2.043896,5,237.338135
1.205376,5,237.578213
1.077546,5,237.757866
1.811922,5,237.961093
4.688883,5,238.171899
3.829811,5,238.350369
0.376462,5,238.639571
-0.634671,5,238.727508
0.153198,5,238.886008
3.226613,5,239.052993
-1.07926,5,239.226761
0.567554,5,239.482324
-3.198437,5,239.624133
-2.416627,5,239.819473
-2.416921,5,240.031369
-3.98717,5,240.172254
1.425111,5,240.401862
3.154688,5,240.600474
-0.818319,5,240.768014
2.903754,5,241.005572
0.909779,5,241.161927
0.801357,5,241.347406
-3.816824,5,241.459919
2.674564,5,241.708995
-0.929444,5,241.916945
-0.154047,5,242.056283
-0.247832,5,242.205511
-0.50975,5,242.409961
-0.791276,5,242.569534
-4.139254,5,242.83681
-0.684406,5,243.008307
-0.880843,5,243.140118
1.904202,5,243.322233
1.741335,5,243.563054
1.189688,5,243.761187
1.435323,5,243.973472
2.666268,5,244.182684
1.314964,5,244.405289
0.092457,5,244.618545
1.905491,5,244.787044
-0.365641,5,244.963199
2.305088,5,245.112505
-1.505258,5,245.251262
1.444215,5,245.44874
0.974341,5,245.592558
-3.051193,5,245.748576
1.81982,5,245.946543
1.117163,5,246.105185
-1.770424,5,246.244607
-0.024288,5,246.407189
0.719273,5,246.633779
2.927023,5,246.895582
-2.413832,5,247.03267
1.383235,5,247.251474
2.512133,5,247.432161
4.114389,5,247.621992
1.236516,5,247.884326
-0.334744,5,248.048352
1.175788,5,248.232932
-0.005436,5,248.415306
2.231439,5,248.598817
-1.085909,5,248.799394
0.931719,5,248.972084
0.552497,5,249.166674
3.586941,5,249.416789
-0.359264,5,249.600949
2.435374,5,249.897644
2.542932,5,250.053535
0.92725,5,250.191101
1.527228,5,250.342625
2.124221,5,250.490876
-1.458429,5,250.717933
-0.267598,5,250.842687
2.721478,5,251.116154
-0.425917,5,251.291286
1.668944,5,251.4918
1.517726,5,251.723829
-0.024837,5,251.959029
2.783441,5,252.17924
1.733559,5,252.396864
0.292969,5,252.512745
1.313577,5,252.638516
-1.912241,5,252.822775
2.942263,5,253.008474
2.477998,5,253.297965
2.709779,5,253.459475
-3.852077,5,253.574562
-0.327622,5,253.695077
-2.821228,5,253.843118
3.921025,5,254.079377
1.152093,5,254.255428
1.089539,5,254.350003
0.447146,5,254.541769
0.686533,5,254.804947
0.943849,5,255.010608
-0.069935,5,255.199226
0.149319,5,255.393015
-1.855625,5,255.538629
0.901667,5,255.770169
3.861277,5,256.025009
2.333837,5,256.24359
1.438872,5,256.467775
0.988447,5,256.609609
0.281108,5,256.77354
-3.168713,5,256.954347
1.542474,5,257.141
3.29448,5,257.347699
-0.658493,5,257.502185
1.759077,5,257.741733
-0.98009,5,257.909327
2.268993,5,258.033515
-0.706998,5,258.263083
-0.650428,5,258.502538
-2.983583,5,258.680147
-1.612576,5,258.884391
1.799299,5,259.082014
-0.084369,5,259.207311
-0.867076,5,259.370328
1.383015,5,259.596592
1.484234,5,259.820189
-2.676486,5,260.010891
1.053164,5,260.225339
-1.21362,5,260.373978
1.588695,5,260.595364
0.358461,5,260.765654
1.315367,5,260.951211
-2.406076,5,261.132649
-2.026934,5,261.231335
3.938905,5,261.471053
0.958458,5,261.677388
1.887387,5,261.84218
0.741258,5,261.944172
-0.988824,5,262.207892
-2.993637,5,262.365823
-1.07242,5,262.520382
-1.586619,5,262.738907
2.649825,5,262.995761
0.352487,5,263.240383
0.794119,5,263.392142
1.01203,5,263.572343
1.944152,5,263.72214
-0.928734,5,263.838394
-0.017194,5,263.989528
1.321163,5,264.19605
1.345462,5,264.371561
-2.583969,5,264.566564
1.929148,5,264.737764
1.1452,5,264.915807
-0.423798,5,265.124091
-0.57922,5,265.407415
