unc1,unc2,unc3,threshold,optimal_numg0
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.35,323.75919041724285
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.4,323.75919041724285
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.45,278.66211763303994
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.5,212.72494644954682
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.55,160.7740559286073
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.6,121.51041751873485
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.65,90.01713130052181
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.7,65.3658532140099
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.75,46.06253823421448
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.8,31.18695816830946
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.85,19.49191959603112
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.9,10.59095145243378
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.3,487.8461062144405
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.35,487.8461062144405
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.4,487.8461062144405
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.45,428.37543685928676
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.5,330.2995599096486
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.55,254.67799945855464
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.6,192.4814912972456
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.65,145.47438165361004
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.7,106.69774243245082
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.75,75.94428656918733
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.8,51.418601300526916
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.85,32.13674244475316
0.9813388392678519,0.3942976628581718,0.06878420133755148,0.9,17.63701819983732
0.6325038460017051,0.0438830190403352,0.325226712346237,0.3,4359.008926201989
0.6325038460017051,0.0438830190403352,0.325226712346237,0.35,4359.008926201989
0.6325038460017051,0.0438830190403352,0.325226712346237,0.4,4359.008926201989
0.6325038460017051,0.0438830190403352,0.325226712346237,0.45,3714.502382511299
0.6325038460017051,0.0438830190403352,0.325226712346237,0.5,2835.5749504745104
0.6325038460017051,0.0438830190403352,0.325226712346237,0.55,2186.374562228241
0.6325038460017051,0.0438830190403352,0.325226712346237,0.6,1652.4263468644833
0.6325038460017051,0.0438830190403352,0.325226712346237,0.65,1236.450433465634
0.6325038460017051,0.0438830190403352,0.325226712346237,0.7,906.8708069475719
0.6325038460017051,0.0438830190403352,0.325226712346237,0.75,651.9709462711725
0.6325038460017051,0.0438830190403352,0.325226712346237,0.8,441.42141114597064
0.6325038460017051,0.0438830190403352,0.325226712346237,0.85,281.46271847528004
0.6325038460017051,0.0438830190403352,0.325226712346237,0.9,157.59051632336687
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.3,174.16445560511082
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.35,174.16445560511082
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.4,174.16445560511082
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.45,148.4131591025766
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.5,115.58428452718766
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.55,89.12144587865868
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.6,68.03348428941965
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.65,51.418601300526916
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.7,37.712816617181744
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.75,27.112638920657883
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.8,18.72763049667292
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.85,12.06127612044472
0.4949745522302659,0.8560168003603014,0.16478582700545064,0.9,6.8209584692907494
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.3,287.14864255605437
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.35,287.14864255605437
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.4,287.14864255605437
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.45,244.69193226422038
